"filename", "language", "Markdown", "JSON", "YAML", "TypeScript", "JSON with Comments", "PostCSS", "TypeScript JSX", "XML", "JavaScript", "MS SQL", "comment", "blank", "total"
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-115.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-116.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-117.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-118.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-119.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-120.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-121.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-122.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-123.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-124.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-125.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-126.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-127.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-128.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-129.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-130.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-131.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-132.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-133.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-134.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-135.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-136.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-137.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-138.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-139.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-140.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-141.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-142.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-143.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-144.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-145.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-146.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-147.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-148.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-149.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-150.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-151.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-152.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 32
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-153.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-154.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-155.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-156.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-157.md", "Markdown", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-158.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-159.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-160.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-161.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-162.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-163.md", "Markdown", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-164.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-165.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-166.md", "Markdown", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-167.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-168.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-169.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-170.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-171.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-172.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-173.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-174.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-175.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-176.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-177.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-178.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-179.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-180.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-181.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-182.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-183.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-184.md", "Markdown", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-185.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-186.md", "Markdown", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-187.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-188.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-189.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-190.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-191.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-192.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-193.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-194.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-195.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-196.md", "Markdown", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-197.md", "Markdown", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-198.md", "Markdown", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 60
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-199.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-200.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-201.md", "Markdown", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-202.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-203.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-204.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-205.md", "Markdown", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-206.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-207.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-208.md", "Markdown", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-209.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-210.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-211.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-212.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-213.md", "Markdown", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-214.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\docs\tasks\TASK-216.md", "Markdown", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\instrumentation-client.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\instrumentation.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\middleware.ts", "TypeScript", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 4, 9, 76
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\next.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 10, 6, 80
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\package-lock.json", "JSON", 0, 15984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15985
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\package.json", "JSON", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\playwright.config.ts", "TypeScript", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 12, 9, 87
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 2, 10
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260603000000_init\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 75, 92, 481
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260603000001_add_share_token\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 6
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260604000001_add_email_weekly_report\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 4
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260604000002_add_improvement_plan\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 4, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260604000003_champion_coaching_summary\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 5
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260604000004_match_team_objectives\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260605000001_add_ai_cache\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 5, 22
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260605000002_match_participant_rank\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260605000003_add_ranked_history_streak_columns\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 8
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260606000001_add_focus_area_to_coaching_report\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260606000002_riot_account_puuid_per_user_unique\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 6
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260606000003_fix_focus_area_column\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 1, 13
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260606000004_add_participant_game_name\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260606000005_add_mastery_score\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 6
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260606000006_add_shareable_cards\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 4, 21
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260606000007_add_player_habits\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1, 4, 25
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000001_add_tilt_alerts\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 4, 19
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000002_add_patch_versions\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 4, 16
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000003_add_achievements\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 6, 39
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000004_add_death_events\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 6, 34
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000005_add_season_recap\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 5, 26
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000006_add_challenges\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 8, 44
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000007_add_profile_fields\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 7
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000008_add_discord_integration\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 3, 20
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000009_add_referral_system\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 6, 27
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000010_add_email_opt_out\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000011_add_sync_status\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 2, 10
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000012_analytics_indexes\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 6, 24
"c:\Users\kaana\OneDrive\Belgeler\kcorrai-coding\lol-ai\prisma\migrations\20260607000013_teams\migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 8, 13, 77
